NAMA DEALER,MODEL,TYPE,REGION,BULAN FAKTUR,QTY
Honda Ratchaburi,HR-V,E,Thailand,09/01/2021,1
Honda Ratchaburi,HR-V,E,Thailand,10/01/2021,7
Honda Ratchaburi,HR-V,E,Thailand,11/01/2021,4
Honda Ratchaburi,HR-V,E,Thailand,12/01/2021,9
Honda Ratchaburi,HR-V,E,Thailand,01/01/2022,8
Honda Ratchaburi,HR-V,E,Thailand,02/01/2022,2
Honda Ratchaburi,HR-V,E,Thailand,03/01/2022,2
Honda Ratchaburi,HR-V,E,Thailand,04/01/2022,4
Honda Ratchaburi,HR-V,E,Thailand,05/01/2022,1
Honda Ratchaburi,HR-V,E,Thailand,07/01/2022,5
Honda Ratchaburi,HR-V,E,Thailand,08/01/2022,1
Honda Ratchaburi,HR-V,E,Thailand,09/01/2022,1
Honda Ratchaburi,HR-V,E,Thailand,10/01/2022,2
Honda Ratchaburi,HR-V,E,Thailand,11/01/2022,1
Honda Ratchaburi,HR-V,E,Thailand,01/01/2023,2
Honda Ratchaburi,HR-V,E,Thailand,02/01/2023,4
Honda Ratchaburi,HR-V,E,Thailand,03/01/2023,1
Honda Ratchaburi,HR-V,E,Thailand,04/01/2023,1
Honda Ratchaburi,HR-V,E,Thailand,06/01/2023,1
Honda Ratchaburi,HR-V,E,Thailand,07/01/2023,2
Honda Ratchaburi,HR-V,E,Thailand,09/01/2023,2
Honda Ratchaburi,HR-V,E,Thailand,11/01/2023,1
Honda Ratchaburi,HR-V,EL,Thailand,04/01/2022,3
Honda Ratchaburi,HR-V,EL,Thailand,05/01/2022,1
Honda Ratchaburi,HR-V,EL,Thailand,06/01/2022,7
Honda Ratchaburi,HR-V,EL,Thailand,07/01/2022,8
Honda Ratchaburi,HR-V,EL,Thailand,08/01/2022,8
Honda Ratchaburi,HR-V,EL,Thailand,09/01/2022,9
Honda Ratchaburi,HR-V,EL,Thailand,10/01/2022,12
Honda Ratchaburi,HR-V,EL,Thailand,11/01/2022,6
Honda Ratchaburi,HR-V,EL,Thailand,12/01/2022,5
Honda Ratchaburi,HR-V,EL,Thailand,01/01/2023,6
Honda Ratchaburi,HR-V,EL,Thailand,02/01/2023,4
Honda Ratchaburi,HR-V,EL,Thailand,03/01/2023,9
Honda Ratchaburi,HR-V,EL,Thailand,04/01/2023,6
Honda Ratchaburi,HR-V,EL,Thailand,05/01/2023,4
Honda Ratchaburi,HR-V,EL,Thailand,06/01/2023,4
Honda Ratchaburi,HR-V,EL,Thailand,07/01/2023,6
Honda Ratchaburi,HR-V,EL,Thailand,08/01/2023,6
Honda Ratchaburi,HR-V,EL,Thailand,09/01/2023,4
Honda Ratchaburi,HR-V,EL,Thailand,10/01/2023,3
Honda Ratchaburi,HR-V,EL,Thailand,11/01/2023,3
Honda Ratchaburi,HR-V,EL,Thailand,12/01/2023,1
Honda Ratchaburi,HR-V,RS,Thailand,05/01/2022,1
Honda Ratchaburi,HR-V,RS,Thailand,07/01/2022,1
Honda Ratchaburi,HR-V,RS,Thailand,08/01/2022,2
Honda Ratchaburi,HR-V,RS,Thailand,09/01/2022,2
Honda Ratchaburi,HR-V,RS,Thailand,10/01/2022,3
Honda Ratchaburi,HR-V,RS,Thailand,11/01/2022,3
Honda Ratchaburi,HR-V,RS,Thailand,01/01/2023,1
Honda Ratchaburi,HR-V,RS,Thailand,02/01/2023,2
Honda Ratchaburi,HR-V,RS,Thailand,04/01/2023,1
Honda Ratchaburi,HR-V,RS,Thailand,07/01/2023,1
Honda Ratchaburi,HR-V,RS,Thailand,09/01/2023,1
Honda Ratchaburi,WR-V,RS,Thailand,12/01/2022,4
Honda Ratchaburi,WR-V,RS,Thailand,01/01/2023,5
Honda Ratchaburi,WR-V,RS,Thailand,02/01/2023,6
Honda Ratchaburi,WR-V,RS,Thailand,03/01/2023,7
Honda Ratchaburi,WR-V,RS,Thailand,04/01/2023,5
Honda Ratchaburi,WR-V,RS,Thailand,05/01/2023,5
Honda Ratchaburi,WR-V,RS,Thailand,06/01/2023,7
Honda Ratchaburi,WR-V,RS,Thailand,07/01/2023,4
Honda Ratchaburi,WR-V,RS,Thailand,08/01/2023,9
Honda Ratchaburi,WR-V,RS,Thailand,09/01/2023,7
Honda Ratchaburi,WR-V,RS,Thailand,10/01/2023,5
Honda Ratchaburi,WR-V,RS,Thailand,11/01/2023,5
Honda Ratchaburi,WR-V,RS,Thailand,12/01/2023,4
Honda Ratchaburi,WR-V,SV,Thailand,01/01/2021,1
Honda Ratchaburi,WR-V,SV,Thailand,02/01/2021,5
Honda Ratchaburi,WR-V,SV,Thailand,03/01/2021,10
Honda Ratchaburi,WR-V,SV,Thailand,04/01/2021,12
Honda Ratchaburi,WR-V,SV,Thailand,05/01/2021,3
Honda Ratchaburi,WR-V,SV,Thailand,06/01/2021,2
Honda Ratchaburi,WR-V,SV,Thailand,07/01/2021,4
Honda Ratchaburi,WR-V,SV,Thailand,08/01/2021,17
Honda Ratchaburi,WR-V,SV,Thailand,09/01/2021,2
Honda Ratchaburi,WR-V,SV,Thailand,10/01/2021,4
Honda Ratchaburi,WR-V,SV,Thailand,11/01/2021,6
Honda Ratchaburi,WR-V,SV,Thailand,12/01/2021,8
Honda Ratchaburi,WR-V,SV,Thailand,01/01/2022,4
Honda Ratchaburi,WR-V,SV,Thailand,04/01/2022,2
Honda Ratchaburi,WR-V,SV,Thailand,06/01/2022,2
Honda Ratchaburi,WR-V,SV,Thailand,08/01/2022,2
Honda Ratchaburi,WR-V,SV,Thailand,09/01/2022,2
Honda Ratchaburi,WR-V,SV,Thailand,10/01/2022,1
Honda Ratchaburi,WR-V,SV,Thailand,11/01/2022,2
Honda Ratchaburi,WR-V,SV,Thailand,12/01/2022,1
Honda Ratchaburi,WR-V,SV,Thailand,02/01/2023,6
Honda Ratchaburi,WR-V,SV,Thailand,04/01/2023,2
Honda Ratchaburi,WR-V,SV,Thailand,07/01/2023,1
Honda Ratchaburi,WR-V,SV,Thailand,10/01/2023,1
Honda Ratchaburi,WR-V,SV,Thailand,12/01/2023,1
Honda Santa Monica,ACCORD,EX,Amerika,10/01/2023,1
Honda Santa Monica,ACCORD,LX,Amerika,01/01/2021,1
Honda Santa Monica,ACCORD,LX,Amerika,02/01/2022,1
Honda Santa Monica,ACCORD,LX,Amerika,03/01/2022,4
Honda Santa Monica,ACCORD,LX,Amerika,04/01/2022,1
Honda Santa Monica,ACCORD,LX,Amerika,07/01/2022,1
Honda Santa Monica,ACCORD,LX,Amerika,09/01/2022,1
Honda Santa Monica,ACCORD,LX,Amerika,12/01/2022,1
Honda Santa Monica,ACCORD,LX,Amerika,03/01/2023,1
Honda Santa Monica,CIVIC,HYBRID,Amerika,01/01/2021,10
Honda Santa Monica,CIVIC,HYBRID,Amerika,02/01/2021,14
Honda Santa Monica,CIVIC,HYBRID,Amerika,03/01/2021,4
Honda Santa Monica,CIVIC,HYBRID,Amerika,04/01/2021,6
Honda Santa Monica,CIVIC,HYBRID,Amerika,05/01/2021,1
Honda Santa Monica,CIVIC,HYBRID,Amerika,12/01/2021,1
Honda Santa Monica,CIVIC,HYBRID,Amerika,01/01/2022,1
Honda Santa Monica,CIVIC,HYBRID,Amerika,03/01/2022,1
Honda Santa Monica,CIVIC,HYBRID,Amerika,04/01/2022,1
Honda Santa Monica,CIVIC,HYBRID,Amerika,05/01/2022,1
Honda Santa Monica,CIVIC,HYBRID,Amerika,07/01/2022,1
Honda Santa Monica,CIVIC,HYBRID,Amerika,08/01/2022,2
Honda Santa Monica,CIVIC,HYBRID,Amerika,05/01/2023,1
Honda Santa Monica,CIVIC,HYBRID,Amerika,08/01/2023,1
Honda Santa Monica,CIVIC,LX,Amerika,01/01/2021,75
Honda Santa Monica,CIVIC,LX,Amerika,02/01/2021,72
Honda Santa Monica,CIVIC,LX,Amerika,03/01/2021,70
Honda Santa Monica,CIVIC,LX,Amerika,04/01/2021,140
Honda Santa Monica,CIVIC,LX,Amerika,05/01/2021,118
Honda Santa Monica,CIVIC,LX,Amerika,06/01/2021,99
Honda Santa Monica,CIVIC,LX,Amerika,07/01/2021,92
Honda Santa Monica,CIVIC,LX,Amerika,08/01/2021,92
Honda Santa Monica,CIVIC,LX,Amerika,09/01/2021,27
Honda Santa Monica,CIVIC,LX,Amerika,10/01/2021,21
Honda Santa Monica,CIVIC,LX,Amerika,11/01/2021,52
Honda Santa Monica,CIVIC,LX,Amerika,12/01/2021,108
Honda Santa Monica,CIVIC,LX,Amerika,01/01/2022,90
Honda Santa Monica,CIVIC,LX,Amerika,02/01/2022,69
Honda Santa Monica,CIVIC,LX,Amerika,03/01/2022,118
Honda Santa Monica,CIVIC,LX,Amerika,04/01/2022,120
Honda Santa Monica,CIVIC,LX,Amerika,05/01/2022,123
Honda Santa Monica,CIVIC,LX,Amerika,06/01/2022,123
Honda Santa Monica,CIVIC,LX,Amerika,07/01/2022,107
Honda Santa Monica,CIVIC,LX,Amerika,08/01/2022,145
Honda Santa Monica,CIVIC,LX,Amerika,09/01/2022,160
Honda Santa Monica,CIVIC,LX,Amerika,10/01/2022,155
Honda Santa Monica,CIVIC,LX,Amerika,11/01/2022,198
Honda Santa Monica,CIVIC,LX,Amerika,12/01/2022,235
Honda Santa Monica,CIVIC,LX,Amerika,01/01/2023,64
Honda Santa Monica,CIVIC,LX,Amerika,02/01/2023,81
Honda Santa Monica,CIVIC,LX,Amerika,03/01/2023,114
Honda Santa Monica,CIVIC,LX,Amerika,04/01/2023,96
Honda Santa Monica,CIVIC,LX,Amerika,05/01/2023,103
Honda Santa Monica,CIVIC,LX,Amerika,06/01/2023,139
Honda Santa Monica,CIVIC,LX,Amerika,07/01/2023,67
Honda Santa Monica,CIVIC,LX,Amerika,08/01/2023,67
Honda Santa Monica,CIVIC,LX,Amerika,09/01/2023,76
Honda Santa Monica,CIVIC,LX,Amerika,10/01/2023,102
Honda Santa Monica,CIVIC,LX,Amerika,11/01/2023,154
Honda Santa Monica,CIVIC,LX,Amerika,12/01/2023,121
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,01/01/2021,21
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,02/01/2021,2
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,03/01/2021,20
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,04/01/2021,41
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,05/01/2021,32
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,06/01/2021,11
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,07/01/2021,37
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,08/01/2021,34
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,09/01/2021,20
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,10/01/2021,21
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,11/01/2021,25
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,12/01/2021,57
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,01/01/2022,10
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,02/01/2022,11
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,03/01/2022,10
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,04/01/2022,13
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,05/01/2022,11
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,06/01/2022,12
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,07/01/2022,10
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,08/01/2022,17
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,09/01/2022,12
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,10/01/2022,11
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,11/01/2022,14
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,12/01/2022,7
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,01/01/2023,17
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,02/01/2023,23
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,04/01/2023,2
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,05/01/2023,3
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,07/01/2023,1
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,08/01/2023,4
Honda Santa Monica,CIVIC,SI SEDAN,Amerika,10/01/2023,3
Honda Santa Monica,CIVIC,SPORT,Amerika,01/01/2021,42
Honda Santa Monica,CIVIC,SPORT,Amerika,02/01/2021,27
Honda Santa Monica,CIVIC,SPORT,Amerika,03/01/2021,77
Honda Santa Monica,CIVIC,SPORT,Amerika,04/01/2021,80
Honda Santa Monica,CIVIC,SPORT,Amerika,05/01/2021,31
Honda Santa Monica,CIVIC,SPORT,Amerika,06/01/2021,20
Honda Santa Monica,CIVIC,SPORT,Amerika,07/01/2021,79
Honda Santa Monica,CIVIC,SPORT,Amerika,08/01/2021,88
Honda Santa Monica,CIVIC,SPORT,Amerika,09/01/2021,33
Honda Santa Monica,CIVIC,SPORT,Amerika,10/01/2021,36
Honda Santa Monica,CIVIC,SPORT,Amerika,11/01/2021,27
Honda Santa Monica,CIVIC,SPORT,Amerika,12/01/2021,54
Honda Santa Monica,CIVIC,SPORT,Amerika,01/01/2022,36
Honda Santa Monica,CIVIC,SPORT,Amerika,02/01/2022,57
Honda Santa Monica,CIVIC,SPORT,Amerika,03/01/2022,76
Honda Santa Monica,CIVIC,SPORT,Amerika,04/01/2022,37
Honda Santa Monica,CIVIC,SPORT,Amerika,05/01/2022,46
Honda Santa Monica,CIVIC,SPORT,Amerika,06/01/2022,53
Honda Santa Monica,CIVIC,SPORT,Amerika,07/01/2022,45
Honda Santa Monica,CIVIC,SPORT,Amerika,08/01/2022,42
Honda Santa Monica,CIVIC,SPORT,Amerika,09/01/2022,52
Honda Santa Monica,CIVIC,SPORT,Amerika,10/01/2022,52
Honda Santa Monica,CIVIC,SPORT,Amerika,11/01/2022,40
Honda Santa Monica,CIVIC,SPORT,Amerika,12/01/2022,60
Honda Santa Monica,CIVIC,SPORT,Amerika,01/01/2023,47
Honda Santa Monica,CIVIC,SPORT,Amerika,02/01/2023,26
Honda Santa Monica,CIVIC,SPORT,Amerika,03/01/2023,33
Honda Santa Monica,CIVIC,SPORT,Amerika,04/01/2023,22
Honda Santa Monica,CIVIC,SPORT,Amerika,05/01/2023,26
Honda Santa Monica,CIVIC,SPORT,Amerika,06/01/2023,34
Honda Santa Monica,CIVIC,SPORT,Amerika,07/01/2023,19
Honda Santa Monica,CIVIC,SPORT,Amerika,08/01/2023,30
Honda Santa Monica,CIVIC,SPORT,Amerika,09/01/2023,33
Honda Santa Monica,CIVIC,SPORT,Amerika,10/01/2023,35
Honda Santa Monica,CIVIC,SPORT,Amerika,11/01/2023,43
Honda Santa Monica,CIVIC,SPORT,Amerika,12/01/2023,32
Honda Santa Monica,CR-V,EX,Amerika,01/01/2021,18
Honda Santa Monica,CR-V,EX,Amerika,02/01/2021,11
Honda Santa Monica,CR-V,EX,Amerika,03/01/2021,10
Honda Santa Monica,CR-V,EX,Amerika,04/01/2021,32
Honda Santa Monica,CR-V,EX,Amerika,05/01/2021,16
Honda Santa Monica,CR-V,EX,Amerika,06/01/2021,12
Honda Santa Monica,CR-V,EX,Amerika,07/01/2021,14
Honda Santa Monica,CR-V,EX,Amerika,08/01/2021,42
Honda Santa Monica,CR-V,EX,Amerika,09/01/2021,10
Honda Santa Monica,CR-V,EX,Amerika,10/01/2021,53
Honda Santa Monica,CR-V,EX,Amerika,11/01/2021,48
Honda Santa Monica,CR-V,EX,Amerika,12/01/2021,44
Honda Santa Monica,CR-V,EX,Amerika,01/01/2022,28
Honda Santa Monica,CR-V,EX,Amerika,02/01/2022,15
Honda Santa Monica,CR-V,EX,Amerika,03/01/2022,10
Honda Santa Monica,CR-V,EX,Amerika,04/01/2022,19
Honda Santa Monica,CR-V,EX,Amerika,05/01/2022,11
Honda Santa Monica,CR-V,EX,Amerika,06/01/2022,15
Honda Santa Monica,CR-V,EX,Amerika,07/01/2022,14
Honda Santa Monica,CR-V,EX,Amerika,08/01/2022,13
Honda Santa Monica,CR-V,EX,Amerika,09/01/2022,11
Honda Santa Monica,CR-V,EX,Amerika,10/01/2022,15
Honda Santa Monica,CR-V,EX,Amerika,11/01/2022,7
Honda Santa Monica,CR-V,EX,Amerika,12/01/2022,6
Honda Santa Monica,CR-V,EX,Amerika,01/01/2023,6
Honda Santa Monica,CR-V,EX,Amerika,02/01/2023,7
Honda Santa Monica,CR-V,EX,Amerika,03/01/2023,6
Honda Santa Monica,CR-V,EX,Amerika,04/01/2023,3
Honda Santa Monica,CR-V,EX,Amerika,05/01/2023,7
Honda Santa Monica,CR-V,EX,Amerika,06/01/2023,11
Honda Santa Monica,CR-V,EX,Amerika,07/01/2023,2
Honda Santa Monica,CR-V,EX,Amerika,08/01/2023,9
Honda Santa Monica,CR-V,EX,Amerika,09/01/2023,8
Honda Santa Monica,CR-V,EX,Amerika,10/01/2023,14
Honda Santa Monica,CR-V,EX,Amerika,11/01/2023,7
Honda Santa Monica,CR-V,EX,Amerika,12/01/2023,8
Honda Santa Monica,CR-V,HYBRID,Amerika,10/01/2023,12
Honda Santa Monica,CR-V,HYBRID,Amerika,11/01/2023,13
Honda Santa Monica,CR-V,HYBRID,Amerika,12/01/2023,2
Honda Santa Monica,CR-V,LX,Amerika,12/01/2022,41
Honda Santa Monica,CR-V,LX,Amerika,01/01/2023,32
Honda Santa Monica,CR-V,LX,Amerika,02/01/2023,29
Honda Santa Monica,CR-V,LX,Amerika,03/01/2023,62
Honda Santa Monica,CR-V,LX,Amerika,04/01/2023,31
Honda Santa Monica,CR-V,LX,Amerika,05/01/2023,41
Honda Santa Monica,CR-V,LX,Amerika,06/01/2023,43
Honda Santa Monica,CR-V,LX,Amerika,07/01/2023,21
Honda Santa Monica,CR-V,LX,Amerika,08/01/2023,26
Honda Santa Monica,CR-V,LX,Amerika,09/01/2023,45
Honda Santa Monica,CR-V,LX,Amerika,10/01/2023,39
Honda Santa Monica,CR-V,LX,Amerika,11/01/2023,31
Honda Santa Monica,CR-V,LX,Amerika,12/01/2023,50
Honda Santa Monica,CR-V,SPORT,Amerika,01/01/2022,2
Honda Santa Monica,CR-V,SPORT,Amerika,02/01/2022,6
Honda Santa Monica,CR-V,SPORT,Amerika,03/01/2022,6
Honda Santa Monica,CR-V,SPORT,Amerika,04/01/2022,3
Honda Santa Monica,CR-V,SPORT,Amerika,05/01/2022,1
Honda Santa Monica,CR-V,SPORT,Amerika,06/01/2022,8
Honda Santa Monica,CR-V,SPORT,Amerika,07/01/2022,7
Honda Santa Monica,CR-V,SPORT,Amerika,08/01/2022,7
Honda Santa Monica,CR-V,SPORT,Amerika,09/01/2022,6
Honda Santa Monica,CR-V,SPORT,Amerika,10/01/2022,8
Honda Santa Monica,CR-V,SPORT,Amerika,11/01/2022,4
Honda Santa Monica,CR-V,SPORT,Amerika,12/01/2022,7
Honda Santa Monica,CR-V,SPORT,Amerika,01/01/2023,3
Honda Santa Monica,CR-V,SPORT,Amerika,02/01/2023,3
Honda Santa Monica,CR-V,SPORT,Amerika,03/01/2023,3
Honda Santa Monica,CR-V,SPORT,Amerika,04/01/2023,3
Honda Santa Monica,CR-V,SPORT,Amerika,05/01/2023,5
Honda Santa Monica,CR-V,SPORT,Amerika,06/01/2023,6
Honda Santa Monica,CR-V,SPORT,Amerika,07/01/2023,6
Honda Santa Monica,CR-V,SPORT,Amerika,08/01/2023,5
Honda Santa Monica,CR-V,SPORT,Amerika,09/01/2023,2
Honda Santa Monica,CR-V,SPORT,Amerika,10/01/2023,3
Honda Santa Monica,CR-V,SPORT,Amerika,11/01/2023,3
Honda Santa Monica,CR-V,SPORT,Amerika,12/01/2023,1
Honda Santa Monica,HR-V,LX,Amerika,01/01/2021,36
Honda Santa Monica,HR-V,LX,Amerika,02/01/2021,8
Honda Santa Monica,HR-V,LX,Amerika,03/01/2021,76
Honda Santa Monica,HR-V,LX,Amerika,04/01/2021,64
Honda Santa Monica,HR-V,LX,Amerika,05/01/2021,13
Honda Santa Monica,HR-V,LX,Amerika,06/01/2021,25
Honda Santa Monica,HR-V,LX,Amerika,07/01/2021,80
Honda Santa Monica,HR-V,LX,Amerika,08/01/2021,62
Honda Santa Monica,HR-V,LX,Amerika,09/01/2021,38
Honda Santa Monica,HR-V,LX,Amerika,10/01/2021,47
Honda Santa Monica,HR-V,LX,Amerika,11/01/2021,35
Honda Santa Monica,HR-V,LX,Amerika,12/01/2021,57
Honda Santa Monica,HR-V,LX,Amerika,01/01/2022,36
Honda Santa Monica,HR-V,LX,Amerika,02/01/2022,19
Honda Santa Monica,HR-V,LX,Amerika,03/01/2022,30
Honda Santa Monica,HR-V,LX,Amerika,04/01/2022,31
Honda Santa Monica,HR-V,LX,Amerika,05/01/2022,33
Honda Santa Monica,HR-V,LX,Amerika,06/01/2022,29
Honda Santa Monica,HR-V,LX,Amerika,07/01/2022,12
Honda Santa Monica,HR-V,LX,Amerika,08/01/2022,12
Honda Santa Monica,HR-V,LX,Amerika,09/01/2022,10
Honda Santa Monica,HR-V,LX,Amerika,10/01/2022,15
Honda Santa Monica,HR-V,LX,Amerika,11/01/2022,22
Honda Santa Monica,HR-V,LX,Amerika,12/01/2022,10
Honda Santa Monica,HR-V,LX,Amerika,01/01/2023,15
Honda Santa Monica,HR-V,LX,Amerika,02/01/2023,11
Honda Santa Monica,HR-V,LX,Amerika,03/01/2023,12
Honda Santa Monica,HR-V,LX,Amerika,04/01/2023,6
Honda Santa Monica,HR-V,LX,Amerika,05/01/2023,6
Honda Santa Monica,HR-V,LX,Amerika,06/01/2023,9
Honda Santa Monica,HR-V,LX,Amerika,07/01/2023,8
Honda Santa Monica,HR-V,LX,Amerika,08/01/2023,3
Honda Santa Monica,HR-V,LX,Amerika,09/01/2023,6
Honda Santa Monica,HR-V,LX,Amerika,10/01/2023,5
Honda Santa Monica,HR-V,LX,Amerika,11/01/2023,12
Honda Santa Monica,HR-V,LX,Amerika,12/01/2023,13
Honda Santa Monica,HR-V,SPORT,Amerika,03/01/2022,15
Honda Santa Monica,HR-V,SPORT,Amerika,04/01/2022,12
Honda Santa Monica,HR-V,SPORT,Amerika,05/01/2022,19
Honda Santa Monica,HR-V,SPORT,Amerika,06/01/2022,44
Honda Santa Monica,HR-V,SPORT,Amerika,07/01/2022,71
Honda Santa Monica,HR-V,SPORT,Amerika,08/01/2022,60
Honda Santa Monica,HR-V,SPORT,Amerika,09/01/2022,67
Honda Santa Monica,HR-V,SPORT,Amerika,10/01/2022,50
Honda Santa Monica,HR-V,SPORT,Amerika,11/01/2022,40
Honda Santa Monica,HR-V,SPORT,Amerika,12/01/2022,43
Honda Santa Monica,HR-V,SPORT,Amerika,01/01/2023,50
Honda Santa Monica,HR-V,SPORT,Amerika,02/01/2023,31
Honda Santa Monica,HR-V,SPORT,Amerika,03/01/2023,41
Honda Santa Monica,HR-V,SPORT,Amerika,04/01/2023,32
Honda Santa Monica,HR-V,SPORT,Amerika,05/01/2023,29
Honda Santa Monica,HR-V,SPORT,Amerika,06/01/2023,50
Honda Santa Monica,HR-V,SPORT,Amerika,07/01/2023,25
Honda Santa Monica,HR-V,SPORT,Amerika,08/01/2023,36
Honda Santa Monica,HR-V,SPORT,Amerika,09/01/2023,36
Honda Santa Monica,HR-V,SPORT,Amerika,10/01/2023,37
Honda Santa Monica,HR-V,SPORT,Amerika,11/01/2023,34
Honda Santa Monica,HR-V,SPORT,Amerika,12/01/2023,46
Honda Santa Monica,PILOT,SPORT,Amerika,01/01/2021,2
Honda Santa Monica,PILOT,SPORT,Amerika,03/01/2021,3
Honda Santa Monica,PILOT,SPORT,Amerika,04/01/2021,1
Honda Santa Monica,PILOT,SPORT,Amerika,05/01/2021,1
Honda Santa Monica,PILOT,SPORT,Amerika,06/01/2021,1
Honda Santa Monica,PILOT,SPORT,Amerika,07/01/2021,2
Honda Santa Monica,PILOT,SPORT,Amerika,08/01/2021,3
Honda Santa Monica,PILOT,SPORT,Amerika,09/01/2021,1
Honda Santa Monica,PILOT,SPORT,Amerika,10/01/2021,1
Honda Santa Monica,PILOT,SPORT,Amerika,11/01/2021,5
Honda Santa Monica,PILOT,SPORT,Amerika,12/01/2021,5
Honda Santa Monica,PILOT,SPORT,Amerika,01/01/2022,4
Honda Santa Monica,PILOT,SPORT,Amerika,02/01/2022,8
Honda Santa Monica,PILOT,SPORT,Amerika,03/01/2022,15
Honda Santa Monica,PILOT,SPORT,Amerika,04/01/2022,10
Honda Santa Monica,PILOT,SPORT,Amerika,05/01/2022,14
Honda Santa Monica,PILOT,SPORT,Amerika,06/01/2022,10
Honda Santa Monica,PILOT,SPORT,Amerika,07/01/2022,14
Honda Santa Monica,PILOT,SPORT,Amerika,08/01/2022,35
Honda Santa Monica,PILOT,SPORT,Amerika,09/01/2022,28
Honda Santa Monica,PILOT,SPORT,Amerika,10/01/2022,26
Honda Santa Monica,PILOT,SPORT,Amerika,11/01/2022,23
Honda Santa Monica,PILOT,SPORT,Amerika,12/01/2022,12
Honda Santa Monica,PILOT,SPORT,Amerika,01/01/2023,3
Honda Santa Monica,PILOT,SPORT,Amerika,02/01/2023,5
Honda Santa Monica,PILOT,SPORT,Amerika,03/01/2023,2
Honda Santa Monica,PILOT,SPORT,Amerika,04/01/2023,3
Honda Santa Monica,PILOT,SPORT,Amerika,05/01/2023,8
Honda Santa Monica,PILOT,SPORT,Amerika,06/01/2023,7
Honda Santa Monica,PILOT,SPORT,Amerika,07/01/2023,8
Honda Santa Monica,PILOT,SPORT,Amerika,08/01/2023,7
Honda Santa Monica,PILOT,SPORT,Amerika,09/01/2023,5
Honda Santa Monica,PILOT,SPORT,Amerika,10/01/2023,9
Honda Santa Monica,PILOT,SPORT,Amerika,11/01/2023,10
Honda Santa Monica,PILOT,SPORT,Amerika,12/01/2023,19
Honda Santa Monica,PILOT,TOURING,Amerika,01/01/2022,39
Honda Santa Monica,PILOT,TOURING,Amerika,02/01/2022,16
Honda Santa Monica,PILOT,TOURING,Amerika,03/01/2022,32
Honda Santa Monica,PILOT,TOURING,Amerika,04/01/2022,21
Honda Santa Monica,PILOT,TOURING,Amerika,05/01/2022,31
Honda Santa Monica,PILOT,TOURING,Amerika,06/01/2022,15
Honda Santa Monica,PILOT,TOURING,Amerika,07/01/2022,25
Honda Santa Monica,PILOT,TOURING,Amerika,08/01/2022,56
Honda Santa Monica,PILOT,TOURING,Amerika,09/01/2022,58
Honda Santa Monica,PILOT,TOURING,Amerika,10/01/2022,30
Honda Santa Monica,PILOT,TOURING,Amerika,11/01/2022,41
Honda Santa Monica,PILOT,TOURING,Amerika,12/01/2022,56
Honda Santa Monica,PILOT,TOURING,Amerika,01/01/2023,40
Honda Santa Monica,PILOT,TOURING,Amerika,02/01/2023,98
Honda Santa Monica,PILOT,TOURING,Amerika,03/01/2023,6
Honda Santa Monica,PILOT,TOURING,Amerika,04/01/2023,9
Honda Santa Monica,PILOT,TOURING,Amerika,05/01/2023,9
Honda Santa Monica,PILOT,TOURING,Amerika,06/01/2023,4
Honda Santa Monica,PILOT,TOURING,Amerika,07/01/2023,13
Honda Santa Monica,PILOT,TOURING,Amerika,08/01/2023,15
Honda Santa Monica,PILOT,TOURING,Amerika,09/01/2023,16
Honda Santa Monica,PILOT,TOURING,Amerika,10/01/2023,15
Honda Santa Monica,PILOT,TOURING,Amerika,11/01/2023,15
Honda Santa Monica,PILOT,TOURING,Amerika,12/01/2023,17
Honda Shanghai,BREEZE,HYBRID,China,01/01/2021,115
Honda Shanghai,BREEZE,HYBRID,China,02/01/2021,112
Honda Shanghai,BREEZE,HYBRID,China,03/01/2021,130
